order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC07252,27/5/18,12:43:56,Lunch,NS,"[('Fries' , 8),('Salad' , 1),('Burger' , 10),('Steak' , 8)]",783.2,-37.8199083,144.9468934,0,9.725,16.6130893
ORDC07432,16/12/18,19:29:34,Dinner,NS,"[('Salmon' , 8),('Fish&Chips' , 8),('Shrimp' , 7),('Pasta' , 2)]",1041,-37.8134932,144.9656098,0,7.845,15.420982
ORDC07647,15/6/18,13:24:30,Lunch,NS,"[('Chicken' , 3),('Burger' , 2)]",158,-37.8184751,145.0151039,0,11.865,17.3321968
ORDC07786,12/7/18,14:25:21,Lunch,NS,"[('Steak' , 3),('Burger' , 4)]",259,-37.8174439,145.0048331,0,10.483,15.8413735
ORDC07829,4/6/18,13:04:13,Lunch,NS,"[('Fries' , 5),('Chicken' , 5),('Salad' , 10)]",392,-37.8201828,144.9734785,0,9.026,14.3277604
ORDC08002,25/3/18,10:42:15,Breakfast,NS,"[('Cereal' , 4),('Coffee' , 2),('Pancake' , 1),('Eggs' , 2)]",167.25,-37.8123041,144.9736425,0,7.562,14.2009262
ORDC08129,17/6/18,13:24:30,Lunch,NS,"[('Steak' , 4),('Fries' , 7)]",264,-37.8025845,144.9650523,0,6.78,14.3888464
ORDC08302,15/6/18,13:24:30,Lunch,NS,"[('Chicken' , 6),('Steak' , 9),('Burger' , 3)]",690,-37.8054396,144.9988492,0,8.982,14.600497
ORDC08368,21/3/18,10:32:06,Breakfast,NS,"[('Pancake' , 10),('Coffee' , 3)]",265,-37.81405,144.9601946,0,8.186,12.861657
ORDC08381,18/1/18,8:30:25,Breakfast,NS,"[('Pancake' , 6),('Cereal' , 10),('Eggs' , 2)]",399.5,-37.812071,145.0156606,1,11.079,8.4270942
ORDC08474,31/12/18,20:00:00,Dinner,NS,"[('Salmon' , 7),('Pasta' , 1)]",314.5,-37.8041779,144.9585033,0,7.529,13.6386549
ORDC08881,7/11/18,18:18:35,Dinner,NS,"[('Fish&Chips' , 2),('Salmon' , 4),('Shrimp' , 8)]",666,-37.8112139,144.9619154,0,7.723,13.4515718
ORDC08993,4/5/18,12:03:22,Lunch,NS,"[('Burger' , 2),('Chicken' , 3)]",158,-37.801422,144.9951421,0,8.568,14.5581839
ORDC09047,28/3/18,10:52:23,Breakfast,NS,"[('Cereal' , 10),('Eggs' , 5),('Pancake' , 9)]",538.25,-37.8161066,144.972531,0,7.901,12.7270437
ORDC09273,1/5/18,11:53:14,Breakfast,NS,"[('Cereal' , 6),('Pancake' , 2)]",174.5,-37.809873,144.9490662,0,8.743,14.5687961
ORDC09842,18/2/18,9:31:16,Breakfast,NS,"[('Cereal' , 4),('Coffee' , 5),('Eggs' , 2)]",165.5,-37.8097435,144.9620139,0,7.681,14.5872325
ORDC10377,28/5/18,12:54:05,Lunch,NS,"[('Fries' , 4),('Chicken' , 1)]",80,-37.8222433,144.982888,0,9.078,14.6116276
ORDC10565,26/5/18,12:43:56,Lunch,NS,"[('Chicken' , 10),('Steak' , 4)]",500,-37.8236258,144.9808734,0,9.114,14.95668136
ORDC10852,8/11/18,18:18:35,Dinner,NS,"[('Salmon' , 8),('Fish&Chips' , 6)]",538,-37.812708,144.9831015,0,8.327,14.3649554
ORDC10989,14/6/18,13:24:30,Lunch,NS,"[('Fries' , 6),('Burger' , 2),('Salad' , 4),('Steak' , 1),('Chicken' , 5)]",407.8,-37.8096023,144.9637885,0,7.418,12.5299079
ORDC10992,15/7/18,14:25:21,Lunch,NS,"[('Salad' , 5),('Steak' , 6),('Chicken' , 1)]",388,-37.8101204,144.953732,0,8.347,16.1862173
ORDI00091,15/9/18,16:27:02,Dinner,NS,"[('Fish&Chips' , 1),('Pasta' , 2)]",90,-37.8148822,144.9549312,0,8.583,16.5081125
ORDI00550,4/12/18,19:09:17,Dinner,NS,"[('Salmon' , 3),('Pasta' , 2)]",178,-37.8105832,145.0094926,0,10.573,16.7262675
ORDI00845,15/2/18,9:31:16,Breakfast,NS,"[('Coffee' , 9),('Cereal' , 3),('Eggs' , 6),('Pancake' , 4)]",359.5,-37.8075807,144.9577981,0,7.926,12.9427754
ORDI01052,10/10/18,17:17:44,Dinner,NS,"[('Pasta' , 6),('Shrimp' , 1)]",219,-37.812461,144.9534303,0,8.524,14.2102741
ORDI01083,31/7/18,14:55:46,Lunch,NS,"[('Fries' , 7),('Steak' , 7),('Salad' , 7),('Chicken' , 5)]",679.4,-37.8089494,144.936611,0,10.09,15.3208088
ORDI01247,30/9/18,16:57:27,Dinner,NS,"[('Salmon' , 6),('Pasta' , 8)]",466,-37.8001375,144.9761669,0,6.683,14.9350963
ORDI01367,24/9/18,16:47:19,Dinner,NS,"[('Salmon' , 10),('Shrimp' , 5),('Fish&Chips' , 6),('Pasta' , 7)]",1082.5,-37.8209652,144.9473885,0,9.826,15.5574659
ORDI01401,1/11/18,18:08:27,Dinner,NS,"[('Pasta' , 6),('Salmon' , 8),('Shrimp' , 3)]",655,-37.8244289,144.9821881,0,9.434,15.0783652
ORDI02051,30/5/18,12:54:05,Lunch,NS,"[('Chicken' , 5),('Fries' , 10),('Steak' , 1),('Salad' , 4)]",393.8,-37.8174578,144.9527271,0,9.04,14.6658955
ORDI02080,6/5/18,12:03:22,Lunch,NS,"[('Chicken' , 8),('Salad' , 7)]",376.4,-37.8049604,144.9315487,0,10.856,18.8810262
ORDI02242,17/12/18,19:39:43,Dinner,NS,"[('Fish&Chips' , 4),('Salmon' , 3),('Shrimp' , 2),('Pasta' , 1)]",398.5,-37.8056528,144.9510829,0,8.437,14.5353048
ORDI02389,3/11/18,18:08:27,Dinner,NS,"[('Pasta' , 3),('Fish&Chips' , 10)]",432.5,-37.8116667,144.9521569,0,8.547,16.3110474
ORDI02713,19/6/18,13:34:38,Lunch,NS,"[('Steak' , 2),('Burger' , 1),('Fries' , 2),('Chicken' , 4)]",273,-37.8211073,145.0015792,0,10.537,16.2883743
ORDI03161,7/12/18,19:19:26,Dinner,NS,"[('Salmon' , 5),('Pasta' , 1),('Shrimp' , 1),('Fish&Chips' , 10)]",636.5,-37.8175235,144.9576945,0,8.806,14.826102
ORDI03370,28/9/18,16:57:27,Dinner,NS,"[('Salmon' , 5),('Pasta' , 1),('Shrimp' , 1),('Fish&Chips' , 7)]",531.5,-37.8063079,144.9498941,0,8.502,14.808559
ORDI03541,24/2/18,9:41:24,Breakfast,NS,"[('Eggs' , 7),('Pancake' , 5),('Cereal' , 5),('Coffee' , 10)]",455.25,-37.799875,144.9459571,0,8.462,15.9069509
ORDI04654,27/12/18,20:00:00,Dinner,NS,"[('Shrimp' , 2),('Salmon' , 10),('Fish&Chips' , 7)]",763,-37.8129647,144.939135,0,9.704,15.6715886
ORDI05030,30/9/18,16:57:27,Dinner,NS,"[('Shrimp' , 10),('Fish&Chips' , 6)]",750,-37.824652,144.9920064,0,9.777,18.0628137
ORDI05077,3/2/18,9:00:50,Breakfast,NS,"[('Pancake' , 5),('Eggs' , 8)]",297.25,-37.8145238,144.9609395,0,8.233,15.4150774
ORDI05134,9/9/18,16:16:54,Dinner,NS,"[('Fish&Chips' , 2),('Pasta' , 2)]",125,-37.8081126,144.9788441,0,7.582,15.9999739
ORDI05472,9/3/18,10:11:49,Breakfast,NS,"[('Pancake' , 2),('Eggs' , 9),('Coffee' , 1)]",254,-37.8073918,144.9628592,0,7.362,12.1615324
ORDI05980,25/9/18,16:47:19,Dinner,NS,"[('Pasta' , 8),('Fish&Chips' , 6),('Salmon' , 10)]",840,-37.8079709,144.9518889,0,8.476,14.1257344
ORDI06181,14/4/18,11:22:49,Breakfast,NS,"[('Pancake' , 5),('Eggs' , 2),('Coffee' , 10),('Cereal' , 10)]",450.25,-37.8045173,144.9532949,0,8.083,15.0836133
ORDI06351,10/8/18,15:16:03,Lunch,NS,"[('Fries' , 3),('Chicken' , 1)]",68,-37.8049874,144.9723977,0,6.881,12.9255908
ORDI06379,27/1/18,8:50:42,Breakfast,NS,"[('Eggs' , 5),('Pancake' , 10),('Cereal' , 8)]",520.5,-37.8208638,144.954207,0,9.483,14.66726217
ORDI06560,18/9/18,16:37:10,Dinner,NS,"[('Pasta' , 8),('Fish&Chips' , 4)]",360,-37.8069395,144.9578788,0,8.103,14.230477
ORDI06582,7/1/18,8:10:08,Breakfast,NS,"[('Cereal' , 10),('Pancake' , 8),('Coffee' , 7)]",456.5,-37.8136666,144.937144,1,9.958,8.3013311
ORDI06740,22/8/18,15:46:28,Lunch,NS,"[('Steak' , 1),('Burger' , 5),('Salad' , 1)]",217.2,-37.8186992,144.9554714,0,9.063,14.3923073
ORDI07086,13/5/18,12:23:39,Lunch,NS,"[('Chicken' , 1),('Salad' , 7),('Fries' , 3),('Burger' , 10),('Steak' , 3)]",633.4,-37.8190083,144.9618741,0,8.79,16.0357639
ORDI07252,4/8/18,15:05:54,Lunch,NS,"[('Salad' , 9),('Fries' , 5),('Chicken' , 8)]",470.8,-37.8033922,144.9499865,0,8.355,15.8496856
ORDI07373,26/2/18,9:51:32,Breakfast,NS,"[('Cereal' , 6),('Pancake' , 4)]",223,-37.8104434,144.9768337,0,7.723,12.764924
ORDI07382,17/12/18,19:39:43,Dinner,NS,"[('Shrimp' , 1),('Fish&Chips' , 5),('Pasta' , 9)]",476.5,-37.8215822,144.9360209,0,10.523,15.8478769
ORDI07525,19/10/18,17:38:01,Dinner,NS,"[('Fish&Chips' , 4),('Pasta' , 10),('Salmon' , 7),('Shrimp' , 9)]",1188,-37.8116047,145.0140616,0,10.875,16.6094019
ORDI07704,27/1/18,8:50:42,Breakfast,NS,"[('Pancake' , 7),('Eggs' , 9),('Coffee' , 7),('Cereal' , 5)]",525.25,-37.799333,144.963155,0,6.892,13.9487706
ORDI07750,16/10/18,17:27:53,Dinner,NS,"[('Pasta' , 6),('Shrimp' , 9),('Fish&Chips' , 8)]",931,-37.8236627,144.9971191,0,10.286,16.5852881
ORDI07761,29/6/18,13:54:55,Lunch,NS,"[('Steak' , 2),('Chicken' , 4),('Burger' , 6),('Salad' , 1),('Fries' , 9)]",529.2,-37.8013748,144.9530282,0,7.762,12.8815685
ORDI08309,14/11/18,18:28:43,Dinner,NS,"[('Pasta' , 4),('Shrimp' , 8),('Fish&Chips' , 6),('Salmon' , 10)]",1162,-37.8016387,144.9846025,0,7.466,13.056292
ORDI08452,4/2/18,9:00:50,Breakfast,NS,"[('Coffee' , 9),('Eggs' , 1),('Cereal' , 6)]",215.5,-37.819553,144.9601305,0,8.95,15.949837
ORDI08756,14/4/18,11:22:49,Breakfast,NS,"[('Eggs' , 8),('Cereal' , 10),('Coffee' , 2),('Pancake' , 3)]",473.75,-37.8082445,144.9464176,0,8.963,15.8207459
ORDI09033,13/5/18,12:23:39,Lunch,NS,"[('Burger' , 3),('Steak' , 2),('Chicken' , 9),('Salad' , 5)]",557,-37.8099209,144.93584,0,10.032,18.0927587
ORDI09106,17/4/18,11:22:49,Breakfast,NS,"[('Cereal' , 1),('Pancake' , 9),('Coffee' , 5),('Eggs' , 2)]",320.75,-37.8116531,144.9648411,0,7.621,12.7196177
ORDI09157,3/11/18,18:08:27,Dinner,NS,"[('Pasta' , 7),('Fish&Chips' , 4),('Salmon' , 4),('Shrimp' , 9)]",982.5,-37.8072363,144.9591141,0,7.75,15.7047238
ORDI09374,14/10/18,17:27:53,Dinner,NS,"[('Fish&Chips' , 3),('Shrimp' , 3)]",267,-37.8059881,144.9558441,0,7.975,16.0033323
ORDI09642,6/5/18,12:03:22,Lunch,NS,"[('Salad' , 3),('Steak' , 8),('Fries' , 7),('Chicken' , 7)]",719.6,-37.8078294,144.9340727,0,9.963,17.3765818
ORDI09958,30/5/18,12:54:05,Lunch,NS,"[('Steak' , 10),('Burger' , 3),('Salad' , 5),('Chicken' , 9),('Fries' , 8)]",1013,-37.821683,144.956248,0,9.435,14.8550043
ORDI09969,10/9/18,16:16:54,Dinner,NS,"[('Pasta' , 6),('Shrimp' , 6),('Fish&Chips' , 6),('Salmon' , 1)]",740,-37.8175106,144.9487589,0,9.403,15.2023761
ORDI10032,7/8/18,15:16:03,Lunch,NS,"[('Chicken' , 6),('Steak' , 4)]",372,-37.8093099,144.9526406,0,8.385,13.7220342
ORDI10122,25/1/18,8:40:33,Breakfast,NS,"[('Coffee' , 9),('Pancake' , 1),('Eggs' , 3)]",157.75,-37.8122047,144.9623095,0,7.835,12.206527
ORDI10238,22/8/18,15:46:28,Lunch,NS,"[('Salad' , 8),('Chicken' , 9)]",425.6,-37.8224885,144.9400214,0,10.741,16.5853907
ORDI10650,20/7/18,14:35:29,Lunch,NS,"[('Burger' , 7),('Salad' , 3),('Steak' , 6)]",538.6,-37.8223305,144.9469952,0,9.984,14.6549167
ORDJ00003,28/9/18,16:57:27,Dinner,TP,"[('Shrimp' , 5),('Pasta' , 3),('Salmon' , 10),('Fish&Chips' , 5)]",937.5,-37.800178,144.948563,0,10.338,13.9957236
ORDJ00116,2/10/18,17:07:36,Dinner,TP,"[('Shrimp' , 9),('Salmon' , 6),('Fish&Chips' , 9),('Pasta' , 2)]",1102,-37.8135169,144.9855861,0,9.549,14.4520815
ORDJ00154,31/12/18,20:00:00,Dinner,TP,"[('Pasta' , 2),('Salmon' , 7),('Shrimp' , 7),('Fish&Chips' , 5)]",895,-37.8041843,144.9585476,0,9.223,13.5677672
ORDJ00302,16/4/18,11:22:49,Breakfast,TP,"[('Cereal' , 1),('Eggs' , 2)]",65,-37.8096974,144.9715182,0,9.04,11.4627009
ORDJ00530,21/4/18,11:32:57,Breakfast,TP,"[('Coffee' , 10),('Eggs' , 4),('Cereal' , 1),('Pancake' , 7)]",353.75,-37.8188818,144.9531234,0,8.53,12.8117037
ORDJ00777,21/11/18,18:49:00,Dinner,TP,"[('Salmon' , 6),('Shrimp' , 7),('Pasta' , 3)]",706.5,-37.8144221,144.9338083,0,11.513,15.4538
ORDJ00866,10/8/18,15:16:03,Lunch,TP,"[('Fries' , 5),('Chicken' , 1),('Steak' , 8),('Salad' , 4),('Burger' , 1)]",551.8,-37.8047684,144.9724347,0,9.726,13.4823627
ORDJ01017,7/6/18,13:14:21,Lunch,TP,"[('Burger' , 10),('Steak' , 7),('Chicken' , 2),('Salad' , 6)]",792.2,-37.8023202,144.9789589,0,10.066,13.1627534
ORDJ01424,25/7/18,14:45:38,Lunch,TP,"[('Steak' , 1),('Fries' , 1),('Salad' , 8),('Chicken' , 10)]",514.6,-37.8117157,144.9565014,0,8.648,11.6794554
ORDJ01660,6/7/18,14:05:04,Lunch,TP,"[('Fries' , 7),('Chicken' , 5),('Burger' , 5),('Salad' , 6)]",502.2,-37.8054866,144.9882968,0,10.4,13.1255186
ORDJ01680,30/5/18,12:54:05,Lunch,TP,"[('Burger' , 2),('Chicken' , 8),('Salad' , 4),('Steak' , 5)]",611.8,-37.809416,144.9894544,0,10.136,13.1174726
ORDJ02088,4/9/18,16:06:45,Dinner,TP,"[('Salmon' , 1),('Pasta' , 4)]",151,-37.7997727,144.9493612,0,10.338,14.3036082
ORDJ02238,23/11/18,18:49:00,Dinner,TP,"[('Fish&Chips' , 6),('Salmon' , 5)]",415,-37.8012603,144.9747488,0,10.032,13.7929411
ORDJ02328,17/3/18,10:21:58,Breakfast,TP,"[('Eggs' , 1),('Coffee' , 8),('Pancake' , 4)]",179,-37.8078225,144.9713961,0,9.283,13.7029188
ORDJ02339,15/7/18,14:25:21,Lunch,TP,"[('Salad' , 2),('Fries' , 4),('Burger' , 1),('Chicken' , 3)]",209.4,-37.8035818,144.9663715,0,9.459,14.2609407
ORDJ03326,22/4/18,11:43:05,Breakfast,TP,"[('Eggs' , 3),('Cereal' , 4),('Coffee' , 8)]",210,-37.8187387,144.9533937,0,8.51,13.2231275
ORDJ03501,7/5/18,12:03:22,Lunch,TP,"[('Fries' , 7),('Salad' , 8),('Chicken' , 2)]",285.6,-37.7993383,144.9743813,0,10.232,13.2229278
ORDJ03690,1/4/18,10:52:23,Breakfast,TP,"[('Eggs' , 1),('Pancake' , 5)]",143.25,-37.8192673,144.9788564,0,8.668,12.6920709
ORDJ03696,5/10/18,17:07:36,Dinner,TP,"[('Shrimp' , 2),('Pasta' , 9),('Fish&Chips' , 1),('Salmon' , 10)]",800.5,-37.8096182,144.9638842,0,8.651,13.2669764
ORDJ04306,25/2/18,9:41:24,Breakfast,TP,"[('Eggs' , 4),('Pancake' , 5),('Cereal' , 2)]",251.25,-37.8145064,144.9619745,0,8.128,12.6995293
ORDJ04403,20/2/18,9:31:16,Breakfast,TP,"[('Coffee' , 7),('Pancake' , 3),('Cereal' , 4)]",209.25,-37.7989232,144.9727761,0,10.262,12.6254187
ORDJ04526,26/2/18,9:51:32,Breakfast,TP,"[('Coffee' , 5),('Eggs' , 4),('Pancake' , 8)]",319.5,-37.8133513,144.9510831,0,9.538,12.2484011
ORDJ04917,27/5/18,12:43:56,Lunch,TP,"[('Salad' , 7),('Fries' , 3),('Steak' , 3),('Burger' , 4)]",415.4,-37.7961278,144.994919,0,11.503,15.8857221
ORDJ04930,6/7/18,14:05:04,Lunch,TP,"[('Burger' , 10),('Fries' , 2),('Salad' , 10),('Chicken' , 8),('Steak' , 1)]",807,-37.8141162,144.939014,0,10.671,13.8960349
ORDJ05008,10/11/18,18:18:35,Dinner,TP,"[('Shrimp' , 6),('Fish&Chips' , 1),('Pasta' , 1)]",386.5,-37.8205224,144.9828687,0,9.164,14.8601285
ORDJ05097,15/6/18,13:24:30,Lunch,TP,"[('Burger' , 10),('Salad' , 7),('Fries' , 8)]",526.4,-37.8018052,144.9571189,0,9.527,12.8259454
ORDJ05206,2/9/18,16:06:45,Dinner,TP,"[('Fish&Chips' , 1),('Salmon' , 9)]",404,-37.8114252,144.9724225,0,8.853,14.4883737
ORDJ05241,19/10/18,17:38:01,Dinner,TP,"[('Pasta' , 9),('Fish&Chips' , 8),('Shrimp' , 1)]",581.5,-37.8183531,144.9670147,0,7.609,11.9922864
ORDJ05397,10/10/18,17:17:44,Dinner,TP,"[('Fish&Chips' , 5),('Salmon' , 6)]",421,-37.8124822,144.9533468,0,9.024,12.8818008
ORDJ05717,14/11/18,18:28:43,Dinner,TP,"[('Fish&Chips' , 3),('Shrimp' , 2)]",213,-37.8168465,144.9700114,0,7.97,12.2902275
ORDJ06134,3/4/18,11:02:32,Breakfast,TP,"[('Coffee' , 9),('Pancake' , 1),('Eggs' , 9)]",289.75,-37.8099078,144.9795768,0,9.347,12.0502698
ORDJ06241,10/9/18,16:16:54,Dinner,TP,"[('Fish&Chips' , 4),('Salmon' , 10),('Shrimp' , 8)]",982,-37.8161995,144.9640906,0,7.781,11.9821194
ORDJ06359,11/11/18,18:28:43,Dinner,TP,"[('Pasta' , 6),('Fish&Chips' , 1),('Salmon' , 10)]",610,-37.8104105,144.9807454,0,9.342,14.9349546
ORDJ06560,11/7/18,14:15:12,Lunch,TP,"[('Steak' , 8),('Salad' , 5),('Burger' , 4)]",570,-37.8180792,144.9946677,0,10.109,14.0042971
ORDJ06623,20/7/18,14:35:29,Lunch,TP,"[('Burger' , 7),('Salad' , 6),('Chicken' , 1),('Fries' , 10)]",472.2,-37.8202705,144.9896737,0,9.604,12.7745688
ORDJ07115,30/9/18,16:57:27,Dinner,TP,"[('Shrimp' , 9),('Salmon' , 2),('Pasta' , 1)]",595.5,-37.8125115,144.9738878,0,8.716,14.0898189
ORDJ07164,16/8/18,15:26:11,Lunch,TP,"[('Salad' , 1),('Burger' , 7),('Chicken' , 1)]",266.2,-37.8113705,145.0087543,0,11.794,14.6711601
ORDJ07169,21/1/18,8:40:33,Breakfast,TP,"[('Cereal' , 2),('Eggs' , 8)]",218,-37.8065664,144.9667313,0,9.198,13.7875067
ORDJ07730,14/2/18,9:21:07,Breakfast,TP,"[('Cereal' , 4),('Coffee' , 3),('Eggs' , 10)]",326.5,-37.8105704,145.0006616,0,11.099,13.1120042
ORDJ07825,6/8/18,15:05:54,Lunch,TP,"[('Steak' , 10),('Chicken' , 1),('Fries' , 1),('Salad' , 2),('Burger' , 1)]",559.4,-37.8081367,145.0005586,0,11.325,14.3929027
ORDJ08137,29/4/18,11:53:14,Breakfast,TP,"[('Eggs' , 1),('Pancake' , 10),('Coffee' , 7),('Cereal' , 2)]",359,-37.804507,144.9693603,0,9.503,13.271627
ORDJ08288,25/5/18,12:43:56,Lunch,TP,"[('Chicken' , 6),('Salad' , 7),('Steak' , 1)]",357.4,-37.8133902,144.9674743,0,8.44,11.577224
ORDJ08989,12/6/18,13:24:30,Lunch,TP,"[('Salad' , 7),('Burger' , 7),('Steak' , 9),('Fries' , 3),('Chicken' , 10)]",1098.4,-37.8150464,144.9418553,0,9.942,13.3742011
ORDJ09225,13/2/18,9:21:07,Breakfast,TP,"[('Pancake' , 10),('Cereal' , 4),('Eggs' , 7)]",480.5,-37.8113389,145.0085819,0,11.781,14.1525118
ORDJ09290,4/4/18,11:02:32,Breakfast,TP,"[('Pancake' , 5),('Coffee' , 10)]",196.25,-37.7984351,144.986345,0,11.035,13.7666807
ORDJ09604,13/4/18,11:22:49,Breakfast,TP,"[('Cereal' , 4),('Coffee' , 1),('Eggs' , 2),('Pancake' , 9)]",353.75,-37.8259354,145.0071481,0,11.162,13.3273756
ORDJ10007,19/1/18,8:30:25,Breakfast,TP,"[('Eggs' , 8),('Coffee' , 9),('Cereal' , 5),('Pancake' , 10)]",591,-37.8220367,144.9797915,1,8.536,5.7514916
ORDJ10482,7/10/18,17:17:44,Dinner,TP,"[('Pasta' , 1),('Salmon' , 6),('Shrimp' , 3)]",435.5,-37.8083294,144.9555699,0,9.049,14.8048452
ORDJ10616,4/2/18,9:00:50,Breakfast,TP,"[('Pancake' , 4),('Coffee' , 1),('Eggs' , 1),('Cereal' , 1)]",147.5,-37.8167846,144.9915803,0,9.938,14.3595818
ORDJ10647,12/10/18,17:27:53,Dinner,TP,"[('Shrimp' , 9),('Fish&Chips' , 5),('Pasta' , 4),('Salmon' , 7)]",1058,-37.8180087,144.9668486,0,7.65,12.0010937
ORDJ10789,5/12/18,19:09:17,Dinner,TP,"[('Salmon' , 6),('Shrimp' , 6)]",570,-37.8243231,144.9480425,0,8.895,12.9956307
ORDJ11041,20/6/18,13:34:38,Lunch,TP,"[('Chicken' , 7),('Steak' , 9),('Fries' , 6),('Salad' , 8),('Burger' , 10)]",1148.6,-37.8008381,144.9724456,0,10.036,13.5328274
ORDJ11054,18/6/18,13:34:38,Lunch,TP,"[('Steak' , 1),('Fries' , 1),('Salad' , 1),('Burger' , 1),('Chicken' , 9)]",393.2,-37.8224865,145.0016861,0,10.636,13.3675395
ORDK00248,10/9/18,16:16:54,Dinner,BK,"[('Fish&Chips' , 10),('Pasta' , 1)]",377.5,-37.8077968,144.9732022,0,6.525,13.0244947
ORDK00637,27/4/18,11:53:14,Breakfast,BK,"[('Coffee' , 1),('Pancake' , 1),('Cereal' , 4)]",115.75,-37.8209322,144.9716356,0,7.826,12.4881608
ORDK01677,27/9/18,16:57:27,Dinner,BK,"[('Pasta' , 8),('Fish&Chips' , 10),('Salmon' , 8),('Shrimp' , 1)]",952,-37.8076777,144.9732605,0,6.535,13.7179385
ORDK01742,30/11/18,18:59:09,Dinner,BK,"[('Fish&Chips' , 7),('Pasta' , 8)]",465,-37.8095558,144.9725328,0,6.722,13.1321263
ORDK01850,28/12/18,20:00:00,Dinner,BK,"[('Pasta' , 8),('Fish&Chips' , 4),('Salmon' , 10),('Shrimp' , 5)]",1040,-37.7964935,145.0083308,0,5.305,11.8316661
ORDK01865,22/12/18,19:49:51,Dinner,BK,"[('Pasta' , 5),('Salmon' , 8),('Fish&Chips' , 7),('Shrimp' , 9)]",1196.5,-37.8119336,144.9672113,0,7.263,17.2308881
ORDK01888,11/10/18,17:17:44,Dinner,BK,"[('Salmon' , 2),('Pasta' , 2),('Fish&Chips' , 3)]",242,-37.8120855,144.9535613,0,8.43,15.0570453
ORDK01987,31/3/18,10:52:23,Breakfast,BK,"[('Eggs' , 7),('Coffee' , 7),('Pancake' , 10),('Cereal' , 2)]",491,-37.8070879,144.9590458,0,7.827,15.0934033
ORDK02227,11/4/18,11:12:40,Breakfast,BK,"[('Eggs' , 1),('Pancake' , 5),('Coffee' , 10)]",218.25,-37.8235083,144.9674029,0,8.145,13.2319521
ORDK02465,14/1/18,8:20:16,Breakfast,BK,"[('Eggs' , 10),('Coffee' , 3),('Cereal' , 6)]",368.5,-37.8071388,144.9916771,0,5.182,5.7581211
ORDK02521,21/3/18,10:32:06,Breakfast,BK,"[('Coffee' , 5),('Pancake' , 7),('Cereal' , 2),('Eggs' , 7)]",403.25,-37.8130001,144.9599442,0,7.889,13.2761328
ORDK02585,15/9/18,16:27:02,Dinner,BK,"[('Shrimp' , 10),('Salmon' , 6)]",786,-37.8156656,144.9654653,0,7.681,14.7125135
ORDK02625,24/9/18,16:47:19,Dinner,BK,"[('Shrimp' , 7),('Fish&Chips' , 5),('Pasta' , 10),('Salmon' , 7)]",1115,-37.8019975,144.9638804,0,7.813,14.3913474
ORDK02780,7/6/18,13:14:21,Lunch,BK,"[('Salad' , 10),('Burger' , 3)]",265,-37.8081027,144.9525886,0,8.679,14.6532785
ORDK03027,5/3/18,10:01:41,Breakfast,BK,"[('Pancake' , 1),('Eggs' , 8),('Cereal' , 4),('Coffee' , 1)]",291.75,-37.8151395,144.950441,0,9.917,14.9883836
ORDK03090,12/4/18,11:22:49,Breakfast,BK,"[('Cereal' , 9),('Pancake' , 9)]",407.25,-37.8016437,144.9431475,0,9.393,15.0507581
ORDK03329,9/4/18,11:12:40,Breakfast,BK,"[('Eggs' , 10),('Coffee' , 9)]",287.5,-37.8177293,144.9671865,0,7.457,12.4531721
ORDK03505,14/11/18,18:28:43,Dinner,BK,"[('Pasta' , 4),('Fish&Chips' , 9)]",425,-37.7996225,144.955018,0,8.515,14.980962
ORDK03937,14/2/18,9:21:07,Breakfast,BK,"[('Pancake' , 8),('Coffee' , 7),('Eggs' , 9)]",444.5,-37.8034953,144.9629891,0,7.771,12.6154781
ORDK03960,30/5/18,12:54:05,Lunch,BK,"[('Burger' , 4),('Steak' , 7)]",439,-37.8004794,144.9581878,0,8.3,13.9484147
ORDK04053,25/12/18,19:49:51,Dinner,BK,"[('Fish&Chips' , 5),('Shrimp' , 3),('Pasta' , 2),('Salmon' , 6)]",638,-37.8056468,144.9682151,0,7.156,14.1270082
ORDK04086,5/7/18,14:05:04,Lunch,BK,"[('Steak' , 6),('Salad' , 1),('Chicken' , 1),('Fries' , 5)]",379.2,-37.8235601,144.9356707,0,10.603,16.379685
ORDK04541,5/1/18,8:00:00,Breakfast,BK,"[('Cereal' , 1),('Pancake' , 10),('Eggs' , 9),('Coffee' , 10)]",536.5,-37.8118639,144.938485,1,9.846,7.34649
ORDK04665,25/1/18,8:40:33,Breakfast,BK,"[('Cereal' , 4),('Coffee' , 4),('Eggs' , 3)]",180,-37.8120717,144.9451037,0,9.202,14.0949901
ORDK04702,31/12/18,20:00:00,Dinner,BK,"[('Pasta' , 7),('Fish&Chips' , 10)]",542.5,-37.8078535,145.0086001,0,3.761,10.9448569
ORDK04826,25/7/18,14:45:38,Lunch,BK,"[('Steak' , 1),('Fries' , 10),('Burger' , 5)]",320,-37.8094123,144.9430572,0,9.676,15.7760818
ORDK04866,2/8/18,15:05:54,Lunch,BK,"[('Steak' , 6),('Fries' , 2),('Chicken' , 7),('Salad' , 7)]",638.4,-37.8130736,144.9858413,0,5.652,10.4537877
ORDK04953,10/10/18,17:17:44,Dinner,BK,"[('Pasta' , 1),('Shrimp' , 7)]",405.5,-37.8125484,144.9531176,0,8.503,15.791331
