order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ10322,2018-03-19,10:32:06,Breakfast,TP,"[('Pancake', 7), ('Eggs', 10)]",389.75,-37.8141362,144.9519654,0,8.949,11.5634575
ORDB00289,2018-03-12,10:11:49,Breakfast,TP,"[('Coffee', 6), ('Cereal', 8), ('Pancake', 2), ('Eggs', 2)]",305.5,-37.8240051,144.98020640000001,0,9.019,12.143937699999999
ORDA02055,2018-06-13,13:24:30,Lunch,BK,"[('Fries', 8), ('Burger', 1), ('Steak', 8), ('Chicken', 5)]",647.0,-37.7992575,144.98953410000001,0,6.233,12.0552039
ORDK06215,2018-05-13,12:23:39,Lunch,BK,"[('Burger', 9), ('Chicken', 6), ('Steak', 6), ('Salad', 4), ('Fries', 9)]",917.8,-37.8081885,144.9600269,0,7.726,16.1525371
ORDI06479,2018-04-30,11:53:14,Breakfast,NS,"[('Pancake', 2), ('Cereal', 6), ('Eggs', 7), ('Coffee', 6)]",373.5,-37.8187425,144.9532489,0,9.224,13.9201751
ORDX09520,2018-08-05,15:05:54,Lunch,BK,"[('Salad', 10), ('Burger', 4)]",296.0,-37.8030948,144.9494928,0,8.738999999999999,17.451814300000002
ORDK01749,2018-01-25,08:40:33,Breakfast,BK,"[('Cereal', 10), ('Eggs', 6)]",342.0,-37.8070898,144.9599543,0,7.7139999999999995,12.6408261
ORDK03771,2018-09-07,16:16:54,Dinner,BK,"[('Fish&Chips', 5), ('Shrimp', 1), ('Salmon', 10)]",639.0,-37.820055700000005,144.9768385,0,7.287999999999999,14.497245900000001
ORDI03867,2018-01-31,09:00:50,Breakfast,NS,"[('Coffee', 8), ('Pancake', 7), ('Eggs', 9)]",427.75,-37.820153000000005,144.9642966,0,8.968,13.9810394
ORDI04124,2018-08-27,15:56:37,Lunch,NS,"[('Salad', 10), ('Burger', 2), ('Fries', 8)]",330.0,-37.8145317,144.9711395,0,7.742000000000001,13.558956699999998
ORDX06113,2018-08-06,15:05:54,Lunch,BK,"[('Burger', 4), ('Steak', 5)]",349.0,-37.813520000000004,144.9685284,0,7.301,12.9735409
ORDK10328,2018-01-09,08:10:08,Breakfast,BK,"[('Pancake', 10), ('Coffee', 10), ('Eggs', 9), ('Cereal', 6)]",641.5,-37.8058785,144.98187439999998,1,6.0760000000000005,5.303137
ORDI07231,2018-12-28,20:00:00,Dinner,NS,"[('Pasta', 10), ('Shrimp', 1), ('Fish&Chips', 1), ('Salmon', 10)]",774.0,-37.806963399999994,144.96259619999998,0,7.412999999999999,13.5120725
ORDJ04560,2018-09-21,16:37:10,Dinner,TP,"[('Shrimp', 6), ('Salmon', 2), ('Pasta', 3), ('Fish&Chips', 5)]",663.5,-37.820064,144.9583151,0,7.877999999999999,11.8722694
ORDC08529,2018-05-21,12:33:48,Lunch,NS,"[('Salad', 3), ('Chicken', 9)]",339.6,-37.82093270000001,144.95481619999998,0,9.412,15.2977193
ORDX00017,2018-10-07,17:17:44,Dinner,BK,"[('Pasta', 7), ('Salmon', 9), ('Fish&Chips', 2), ('Shrimp', 10)]",1171.5,-37.80860870000001,144.9555205,0,8.189,18.352789399999995
ORDA00643,2018-01-18,08:30:25,Breakfast,BK,"[('Cereal', 6), ('Eggs', 3)]",192.0,-37.8140225,145.01460269999998,1,4.4830000000000005,4.416367500000001
ORDB01090,2018-06-07,13:04:13,Lunch,TP,"[('Salad', 10), ('Chicken', 10), ('Burger', 2)]",554.0,-37.8257491,144.96021240000002,0,7.936,10.935481300000001
ORDI09227,2018-06-30,13:54:55,Lunch,NS,"[('Salad', 5), ('Fries', 3), ('Burger', 8)]",370.0,-37.812284000000005,144.93858319999998,0,9.812000000000001,17.204537300000002
ORDI09806,2018-10-27,17:58:18,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 3), ('Pasta', 7)]",599.5,-37.821433,144.96920830000002,0,8.767000000000001,16.976799300000003
ORDY07605,2018-06-27,13:54:55,Lunch,TP,"[('Burger', 6), ('Chicken', 1)]",218.0,-37.8246995,144.98470780000002,0,8.919,12.1561681
ORDA07175,2018-05-19,12:33:48,Lunch,BK,"[('Steak', 10), ('Salad', 7), ('Chicken', 8)]",826.4,-37.8026086,144.957187,0,8.275,16.333235199999997
ORDC09505,2018-01-16,08:30:25,Breakfast,NS,"[('Cereal', 8), ('Coffee', 8)]",228.0,-37.8124315,144.96936719999997,1,7.53,6.0834592
ORDA01555,2018-04-23,11:43:05,Breakfast,BK,"[('Pancake', 10), ('Cereal', 1)]",263.5,-37.8219348,144.95429819999998,0,8.745,13.5978855
ORDJ04131,2018-02-17,09:31:16,Breakfast,TP,"[('Coffee', 4), ('Eggs', 1), ('Pancake', 3), ('Cereal', 10)]",334.75,-37.8039715,144.95001509999997,0,9.988999999999999,14.264455599999998
ORDA02814,2018-04-30,11:53:14,Breakfast,BK,"[('Coffee', 9), ('Cereal', 5), ('Eggs', 1)]",194.5,-37.822179799999994,144.9509976,0,8.974,13.441981900000002
ORDA05194,2018-06-13,13:24:30,Lunch,BK,"[('Burger', 9), ('Salad', 2), ('Fries', 9), ('Chicken', 9), ('Steak', 7)]",1024.4,-37.8272599,144.9816629,0,7.94,13.8215737
ORDY09434,2018-10-01,17:07:36,Dinner,TP,"[('Shrimp', 1), ('Pasta', 8)]",274.0,-37.80409829999999,144.93342140000001,0,11.029000000000002,15.0521405
ORDZ02058,2018-08-17,15:36:20,Lunch,NS,"[('Chicken', 5), ('Burger', 6), ('Salad', 4)]",414.8,-37.817362100000004,144.9658409,0,8.392999999999999,14.0075794
ORDK08597,2018-06-11,13:14:21,Lunch,BK,"[('Salad', 9), ('Fries', 10), ('Chicken', 6)]",466.8,-37.824448700000005,144.9471944,0,9.554,15.611342
ORDJ09700,2018-10-16,17:27:53,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 8)]",362.0,-37.8196696,144.99427,0,10.115,14.215133900000001
ORDC09744,2018-01-27,08:50:42,Breakfast,NS,"[('Coffee', 10), ('Cereal', 3)]",138.0,-37.81042,144.93598569999997,0,10.036,17.1960538
ORDA09936,2018-09-29,16:57:27,Dinner,BK,"[('Salmon', 8), ('Fish&Chips', 1)]",363.0,-37.8023092,144.9498347,0,8.807,17.8861282
ORDB09030,2018-11-23,18:49:00,Dinner,TP,"[('Shrimp', 1), ('Pasta', 10)]",329.0,-37.8220196,144.9606834,0,8.601,13.1462191
ORDJ10681,2018-03-02,09:51:32,Breakfast,TP,"[('Cereal', 9), ('Pancake', 8), ('Coffee', 1)]",390.5,-37.824338899999994,144.97417380000002,0,8.452,10.9558663
ORDJ06567,2018-05-24,12:43:56,Lunch,TP,"[('Chicken', 4), ('Burger', 8), ('Fries', 9), ('Salad', 1), ('Steak', 10)]",951.2,-37.813280400000004,144.984748,0,9.497,12.658975199999999
ORDI05564,2018-07-11,14:15:12,Lunch,NS,"[('Salad', 9), ('Steak', 5), ('Chicken', 4), ('Fries', 7), ('Burger', 1)]",622.8,-37.8204541,144.9574207,0,9.211,14.4727012
ORDA10385,2018-04-06,11:02:32,Breakfast,BK,"[('Coffee', 7), ('Cereal', 3)]",115.5,-37.814846100000004,144.9506248,0,10.086,15.227947400000001
ORDA06073,2018-08-28,15:56:37,Lunch,BK,"[('Fries', 2), ('Steak', 8)]",384.0,-37.814164899999994,144.9497383,0,10.484000000000002,16.420143099999997
ORDA06646,2018-10-06,17:07:36,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 10), ('Salmon', 8)]",898.0,-37.8193592,144.983149,0,6.48,15.6097329
ORDC06325,2018-08-17,15:26:11,Lunch,NS,"[('Steak', 9), ('Burger', 2)]",467.0,-37.7995341,144.9999076,0,9.02,14.925494500000001
ORDJ09300,2018-12-13,19:29:34,Dinner,TP,"[('Pasta', 1), ('Salmon', 2), ('Shrimp', 7), ('Fish&Chips', 2)]",557.5,-37.8179731,144.9320529,0,10.757,14.9463762
ORDK08093,2018-05-16,12:23:39,Lunch,BK,"[('Salad', 5), ('Fries', 3), ('Burger', 6), ('Steak', 4), ('Chicken', 5)]",648.0,-37.809638299999996,144.9638164,0,7.388999999999999,13.1555839
ORDK09173,2018-05-15,12:23:39,Lunch,BK,"[('Fries', 4), ('Salad', 6), ('Steak', 9), ('Burger', 3), ('Chicken', 8)]",905.2,-37.824684399999995,144.9532331,0,9.187000000000001,15.321559200000001
ORDK00045,2018-04-28,11:53:14,Breakfast,BK,"[('Coffee', 5), ('Pancake', 3), ('Cereal', 3), ('Eggs', 10)]",393.25,-37.8064703,144.9630062,0,7.454,14.8596794
ORDB06886,2018-01-05,08:00:00,Breakfast,TP,"[('Eggs', 1), ('Pancake', 1), ('Coffee', 5), ('Cereal', 5)]",188.75,-37.809898499999996,144.97823200000002,1,9.219,6.247055400000001
ORDC02961,2018-03-29,10:52:23,Breakfast,NS,"[('Eggs', 6), ('Coffee', 3), ('Cereal', 4), ('Pancake', 7)]",408.25,-37.8018895,144.9572637,0,7.477,12.274167
ORDB02748,2018-05-04,12:03:22,Lunch,TP,"[('Chicken', 4), ('Salad', 2), ('Fries', 2)]",186.4,-37.8066747,144.95834440000002,0,9.056000000000001,12.220312300000002
ORDC00843,2018-09-12,16:27:02,Dinner,NS,"[('Shrimp', 5), ('Pasta', 7), ('Salmon', 2), ('Fish&Chips', 7)]",789.5,-37.8179366,144.966773,0,8.442,14.577074300000001
ORDC03947,2018-01-11,08:20:16,Breakfast,NS,"[('Pancake', 7), ('Eggs', 5)]",279.75,-37.816635600000005,144.9872824,1,8.971,6.4855699
ORDK09896,2018-04-06,11:02:32,Breakfast,BK,"[('Cereal', 3), ('Pancake', 2), ('Eggs', 2)]",155.5,-37.8024464,144.9573361,0,8.243,13.0335241
ORDX02766,2018-02-18,09:31:16,Breakfast,BK,"[('Coffee', 5), ('Eggs', 4)]",125.5,-37.808369799999994,144.94500469999997,0,9.216000000000001,16.2439605
ORDB01480,2018-01-06,08:10:08,Breakfast,TP,"[('Coffee', 1), ('Pancake', 1), ('Eggs', 5), ('Cereal', 8)]",309.75,-37.8092109,145.00089419999998,1,11.253,7.6648511
ORDX00472,2018-09-16,16:27:02,Dinner,BK,"[('Fish&Chips', 5), ('Shrimp', 2), ('Pasta', 3), ('Salmon', 4)]",529.5,-37.814572999999996,144.9547906,0,8.382,17.2606315
ORDJ01475,2018-02-04,09:00:50,Breakfast,TP,"[('Pancake', 10), ('Eggs', 10), ('Coffee', 4), ('Cereal', 3)]",555.5,-37.8262024,144.9492544,0,8.72,12.7280806
ORDA02904,2018-03-01,09:51:32,Breakfast,BK,"[('Pancake', 10), ('Cereal', 7)]",389.5,-37.815194,144.9750308,0,6.687,11.4149203
ORDI02574,2018-06-04,13:04:13,Lunch,NS,"[('Burger', 9), ('Steak', 8), ('Fries', 10)]",759.0,-37.8139282,144.9654051,0,8.058,13.298460999999998
ORDY09301,2018-06-29,13:54:55,Lunch,TP,"[('Chicken', 1), ('Salad', 2)]",66.4,-37.827413,144.9852205,0,9.552999999999999,12.695657800000001
ORDJ03321,2018-05-22,12:33:48,Lunch,TP,"[('Steak', 2), ('Salad', 1), ('Chicken', 1), ('Fries', 6), ('Burger', 5)]",366.2,-37.8072521,144.94534119999997,0,10.05,13.416846300000001
ORDK02417,2018-11-01,17:58:18,Dinner,BK,"[('Pasta', 5), ('Shrimp', 8), ('Salmon', 8), ('Fish&Chips', 10)]",1247.5,-37.8118289,144.94598190000002,0,9.919,16.6634348
ORDY04578,2018-04-16,11:22:49,Breakfast,TP,"[('Pancake', 8), ('Cereal', 8), ('Coffee', 1)]",369.5,-37.8114581,144.9646549,0,8.429,11.0170136
ORDB07636,2018-01-19,08:30:25,Breakfast,TP,"[('Coffee', 2), ('Cereal', 7), ('Eggs', 8), ('Pancake', 5)]",459.25,-37.805687,144.9539261,0,9.414,12.1933472
ORDC05123,2018-09-19,16:37:10,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 5)]",553.0,-37.8222526,144.94994230000003,0,9.806000000000001,15.583058600000001
ORDY02808,2018-06-17,13:24:30,Lunch,TP,"[('Burger', 4), ('Chicken', 2)]",188.0,-37.802584499999995,144.9650523,0,9.544,14.9120166
ORDZ02062,2018-04-02,11:02:32,Breakfast,NS,"[('Pancake', 2), ('Eggs', 1)]",70.5,-37.813848799999995,144.9836191,0,8.465,13.5079665
ORDC01329,2018-08-31,15:56:37,Lunch,NS,"[('Chicken', 7), ('Burger', 3), ('Fries', 3), ('Salad', 5), ('Steak', 7)]",754.0,-37.802111700000005,144.958224,0,7.407,12.7677371
ORDB04008,2018-05-05,12:03:22,Lunch,TP,"[('Steak', 7), ('Salad', 7), ('Burger', 9), ('Chicken', 6), ('Fries', 7)]",990.4,-37.8183025,144.9607134,0,7.767,12.871089300000001
ORDY06986,2018-03-22,10:32:06,Breakfast,TP,"[('Eggs', 4), ('Cereal', 3)]",151.0,-37.8174039,144.96197019999997,0,7.926,10.6100019
ORDC01057,2018-05-07,12:13:31,Lunch,NS,"[('Chicken', 8), ('Steak', 9), ('Fries', 9), ('Salad', 1), ('Burger', 3)]",879.2,-37.8097865,144.9318465,0,9.757,15.032267000000001
ORDA04389,2018-05-14,12:23:39,Lunch,BK,"[('Salad', 3), ('Chicken', 7), ('Burger', 10), ('Steak', 8), ('Fries', 10)]",1065.6,-37.797684000000004,144.94127969999997,0,9.745,16.029216599999998
ORDK07150,2018-11-07,18:18:35,Dinner,BK,"[('Pasta', 1), ('Fish&Chips', 6), ('Shrimp', 2)]",345.5,-37.8141653,144.9632906,0,7.712999999999999,14.5274149
ORDA10302,2018-01-19,08:30:25,Breakfast,BK,"[('Cereal', 3), ('Pancake', 8), ('Coffee', 9)]",324.5,-37.805572999999995,144.95348959999998,0,8.289,13.5985114
ORDB05845,2018-10-16,17:27:53,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 4), ('Shrimp', 6)]",833.0,-37.820536700000005,144.99198930000003,0,9.812999999999999,13.902284900000001
ORDX09590,2018-05-22,12:33:48,Lunch,BK,"[('Steak', 8), ('Fries', 1), ('Burger', 8), ('Chicken', 7)]",844.0,-37.80661679999999,144.94498090000002,0,9.33,14.898959699999997
ORDB04507,2018-03-19,10:32:06,Breakfast,TP,"[('Cereal', 5), ('Pancake', 3)]",177.75,-37.8176167,144.9708124,0,7.914,10.7154199
ORDI01418,2018-01-15,08:20:16,Breakfast,NS,"[('Cereal', 3), ('Coffee', 8)]",123.0,-37.8180651,144.94855619999998,1,9.449,7.454675099999999
ORDK10259,2018-01-04,08:00:00,Breakfast,BK,"[('Eggs', 5), ('Coffee', 3)]",132.5,-37.7999571,145.0184074,1,5.471,4.9437455
ORDA09058,2018-03-23,10:42:15,Breakfast,BK,"[('Coffee', 3), ('Cereal', 1), ('Eggs', 8), ('Pancake', 8)]",413.5,-37.819997,144.9853336,0,6.28,10.903181
ORDY09197,2018-12-13,19:29:34,Dinner,TP,"[('Pasta', 8), ('Salmon', 8)]",548.0,-37.8153528,144.99162919999998,0,10.059,13.769971300000002
ORDX01808,2018-12-28,20:00:00,Dinner,BK,"[('Salmon', 1), ('Shrimp', 4), ('Pasta', 3)]",339.5,-37.811693700000006,144.9720595,0,6.9,13.866160800000001
ORDK00176,2018-02-03,09:00:50,Breakfast,BK,"[('Cereal', 6), ('Eggs', 4), ('Pancake', 10), ('Coffee', 9)]",524.0,-37.8092876,144.9573348,0,8.017999999999999,15.713665300000002
ORDA01611,2018-09-28,16:57:27,Dinner,BK,"[('Shrimp', 6), ('Pasta', 3), ('Fish&Chips', 7)]",651.5,-37.803872999999996,144.94791,0,8.913,15.699598499999999
ORDB09068,2018-09-22,16:47:19,Dinner,TP,"[('Fish&Chips', 2), ('Shrimp', 1), ('Salmon', 2), ('Pasta', 7)]",398.5,-37.805036799999996,144.99273090000003,0,10.859000000000002,16.405659900000003
ORDX01320,2018-06-01,12:54:05,Lunch,BK,"[('Burger', 9), ('Chicken', 8)]",535.0,-37.8217368,144.93069509999998,0,11.02,17.539312300000002
ORDB10553,2018-07-18,14:35:29,Lunch,TP,"[('Salad', 2), ('Chicken', 10), ('Steak', 10)]",804.4,-37.811839299999995,145.0116848,0,12.135,15.0832593
ORDC01915,2018-11-25,18:49:00,Dinner,NS,"[('Salmon', 7), ('Shrimp', 6), ('Fish&Chips', 6), ('Pasta', 7)]",1013.5,-37.82020670000001,144.9815597,0,8.901,16.8612682
ORDJ11018,2018-12-19,19:39:43,Dinner,TP,"[('Salmon', 6), ('Fish&Chips', 1)]",281.0,-37.8209833,144.9550376,0,8.186,12.3564866
ORDA07365,2018-01-25,08:40:33,Breakfast,BK,"[('Cereal', 2), ('Eggs', 4)]",130.0,-37.8036271,144.95624640000003,0,8.147,13.247132800000001
ORDJ02197,2018-10-07,17:17:44,Dinner,TP,"[('Salmon', 7), ('Pasta', 3), ('Shrimp', 2)]",477.5,-37.819802,144.96128769999999,0,7.587000000000001,13.3978193
ORDX00206,2018-10-26,17:48:10,Dinner,BK,"[('Salmon', 2), ('Shrimp', 5)]",352.0,-37.8204451,144.9911925,0,5.776,12.1372576
ORDA08321,2018-10-03,17:07:36,Dinner,BK,"[('Salmon', 9), ('Fish&Chips', 8)]",649.0,-37.80227670000001,144.9631881,0,7.855,14.4792843
ORDK09004,2018-06-08,13:14:21,Lunch,BK,"[('Steak', 4), ('Burger', 10), ('Chicken', 6)]",682.0,-37.8035393,144.96597680000002,0,7.492999999999999,13.565115400000002
ORDB04501,2018-12-20,19:39:43,Dinner,TP,"[('Pasta', 7), ('Shrimp', 7), ('Fish&Chips', 8)]",850.5,-37.813111,144.9335591,0,11.345999999999998,14.751594699999998
ORDZ08747,2018-09-01,16:06:45,Dinner,NS,"[('Salmon', 8), ('Shrimp', 10), ('Pasta', 8), ('Fish&Chips', 3)]",1193.0,-37.814997,144.9601523,0,8.326,16.369603400000003
ORDI03588,2018-10-21,17:38:01,Dinner,NS,"[('Shrimp', 8), ('Salmon', 8), ('Pasta', 9), ('Fish&Chips', 9)]",1322.5,-37.8073255,144.99366940000002,0,8.594,16.3882072
ORDX08376,2018-06-07,13:04:13,Lunch,BK,"[('Steak', 5), ('Fries', 2), ('Burger', 5), ('Chicken', 2)]",468.0,-37.8034971,144.9490475,0,8.895,14.2102039
ORDY06577,2018-01-27,08:50:42,Breakfast,TP,"[('Coffee', 3), ('Cereal', 5), ('Pancake', 4)]",224.5,-37.81042,144.93598569999997,0,10.562000000000001,14.178995
ORDA04076,2018-03-22,10:32:06,Breakfast,BK,"[('Eggs', 2), ('Pancake', 10)]",286.5,-37.800216999999996,144.95485259999998,0,8.506,13.4636551
ORDC01718,2018-12-03,19:09:17,Dinner,NS,"[('Shrimp', 2), ('Pasta', 9), ('Salmon', 9), ('Fish&Chips', 7)]",969.5,-37.8213234,144.97100590000002,0,8.87,15.4399008
ORDJ08665,2018-07-22,14:35:29,Lunch,TP,"[('Burger', 10), ('Chicken', 9), ('Fries', 7), ('Steak', 9)]",1087.0,-37.814637700000006,144.95387639999998,0,8.699,13.920937799999999
ORDJ00360,2018-03-25,10:42:15,Breakfast,TP,"[('Cereal', 7), ('Coffee', 7), ('Eggs', 7), ('Pancake', 7)]",523.25,-37.8012314,144.97413419999998,0,10.002,14.011332500000002
ORDY01169,2018-09-26,16:47:19,Dinner,TP,"[('Shrimp', 10), ('Salmon', 6)]",786.0,-37.8114345,144.9271062,0,11.488,15.589206200000001
ORDZ05659,2018-07-10,14:15:12,Lunch,NS,"[('Fries', 2), ('Chicken', 5), ('Steak', 4), ('Burger', 7), ('Salad', 10)]",753.0,-37.8245122,144.9827896,0,9.408999999999999,14.5190342
ORDA07439,2018-10-23,17:48:10,Dinner,BK,"[('Salmon', 7), ('Fish&Chips', 9), ('Pasta', 9), ('Shrimp', 4)]",1065.5,-37.8197402,144.9700566,0,7.816,14.8610706
ORDY06472,2018-06-02,13:04:13,Lunch,TP,"[('Steak', 6), ('Fries', 4)]",318.0,-37.8166063,144.96994919999997,0,7.989,12.9997221
ORDX10883,2018-11-12,18:28:43,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 6), ('Salmon', 9)]",689.0,-37.813629,144.9573836,0,8.116,14.9029013
ORDC09835,2018-11-05,18:08:27,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 10)]",680.0,-37.8191494,144.98218740000002,0,8.904,14.7446539
ORDX02004,2018-05-31,12:54:05,Lunch,BK,"[('Fries', 4), ('Salad', 6), ('Burger', 2)]",213.2,-37.8086023,144.9586157,0,7.861000000000001,13.327261199999999
ORDZ03161,2018-08-11,15:16:03,Lunch,NS,"[('Chicken', 3), ('Salad', 6), ('Steak', 5), ('Burger', 2), ('Fries', 1)]",498.2,-37.818149,144.9523633,0,10.017999999999999,17.3020322
ORDX05278,2018-03-30,10:52:23,Breakfast,BK,"[('Cereal', 9), ('Pancake', 1), ('Eggs', 1), ('Coffee', 9)]",302.75,-37.812325799999996,144.9622684,0,7.669,12.937139
ORDZ02042,2018-06-28,13:54:55,Lunch,NS,"[('Fries', 1), ('Chicken', 1), ('Burger', 3)]",137.0,-37.817692,144.9912877,0,9.343,14.8131423
ORDC09361,2018-11-13,18:28:43,Dinner,NS,"[('Fish&Chips', 5), ('Salmon', 3), ('Pasta', 8), ('Shrimp', 6)]",842.0,-37.8209994,144.9431659,0,10.055,16.0765646
ORDZ05086,2018-11-11,18:28:43,Dinner,NS,"[('Shrimp', 3), ('Fish&Chips', 8), ('Pasta', 8), ('Salmon', 10)]",1072.0,-37.8166544,144.9585949,0,8.635,16.539054
ORDB05366,2018-06-05,13:04:13,Lunch,TP,"[('Salad', 3), ('Chicken', 2)]",115.6,-37.819738,144.96007749999998,0,7.697,11.481593199999999
ORDA11005,2018-09-29,16:57:27,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 7), ('Salmon', 3)]",588.0,-37.8068369,144.9513796,0,8.581,18.627944
ORDJ06903,2018-12-18,19:39:43,Dinner,TP,"[('Shrimp', 8), ('Fish&Chips', 5), ('Pasta', 8), ('Salmon', 6)]",1073.0,-37.800436700000006,144.98402,0,10.627,14.6374199
ORDA08686,2018-12-22,19:49:51,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 6)]",429.0,-37.8180211,144.94740980000003,0,9.354,18.7496109
ORDC03751,2018-05-30,12:54:05,Lunch,NS,"[('Steak', 9), ('Salad', 10), ('Fries', 4)]",625.0,-37.8043801,144.9297315,0,10.385,15.569574300000001
ORDY02877,2018-12-06,19:09:17,Dinner,TP,"[('Fish&Chips', 6), ('Salmon', 5), ('Shrimp', 6)]",739.0,-37.8158211,144.9658061,0,7.905,11.988876800000002
ORDC07998,2018-11-08,18:18:35,Dinner,NS,"[('Pasta', 5), ('Shrimp', 5), ('Salmon', 6)]",653.5,-37.7987179,144.9596574,0,7.192,13.531561300000002
ORDA03055,2018-11-10,18:18:35,Dinner,BK,"[('Fish&Chips', 3), ('Salmon', 4)]",269.0,-37.815724100000004,144.9667437,0,7.529,17.075586899999998
ORDB02930,2018-04-01,10:52:23,Breakfast,TP,"[('Eggs', 10), ('Coffee', 10), ('Pancake', 5)]",416.25,-37.8190109,144.9543045,0,8.395,12.126832499999999
ORDI04672,2018-12-27,20:00:00,Dinner,NS,"[('Pasta', 7), ('Shrimp', 10)]",732.5,-37.8196878,144.9616544,0,8.93,14.9507027
ORDK07352,2018-08-20,15:36:20,Lunch,BK,"[('Fries', 5), ('Salad', 8), ('Burger', 10), ('Chicken', 1), ('Steak', 9)]",944.6,-37.804421399999995,144.94987780000002,0,8.724,14.283992499999998
ORDA10825,2018-03-11,10:11:49,Breakfast,BK,"[('Pancake', 1), ('Coffee', 2), ('Eggs', 5), ('Cereal', 5)]",254.25,-37.8036436,144.9633913,0,7.6739999999999995,14.866848000000001
ORDI02034,2018-08-31,15:56:37,Lunch,NS,"[('Chicken', 10), ('Burger', 10)]",630.0,-37.8079653,144.9612612,0,7.526,12.905070599999998
ORDZ06027,2018-11-14,18:28:43,Dinner,NS,"[('Shrimp', 6), ('Pasta', 6), ('Fish&Chips', 1), ('Salmon', 2)]",606.0,-37.7996225,144.955018,0,7.5,13.7074434
ORDX05984,2018-06-22,13:34:38,Lunch,BK,"[('Burger', 9), ('Chicken', 10), ('Salad', 10), ('Fries', 1)]",783.0,-37.80432879999999,145.0007417,0,4.873,10.524953300000002
ORDB02579,2018-03-24,10:42:15,Breakfast,TP,"[('Cereal', 3), ('Eggs', 9)]",261.0,-37.8199883,145.0127302,0,11.729000000000001,16.0207408
ORDB06810,2018-11-28,18:59:09,Dinner,TP,"[('Salmon', 10), ('Fish&Chips', 4), ('Shrimp', 6)]",874.0,-37.8096703,144.9726776,0,9.115,13.214813000000001
ORDJ10748,2018-08-26,15:46:28,Lunch,TP,"[('Fries', 1), ('Steak', 6), ('Burger', 9), ('Chicken', 2), ('Salad', 9)]",779.8,-37.802566299999995,144.9931222,0,11.13,15.8198244
ORDK07338,2018-08-29,15:56:37,Lunch,BK,"[('Salad', 7), ('Fries', 2)]",144.4,-37.810456099999996,144.9613436,0,7.64,13.8673386
ORDK10048,2018-06-30,13:54:55,Lunch,BK,"[('Salad', 9), ('Steak', 4), ('Burger', 6), ('Chicken', 1), ('Fries', 9)]",660.8,-37.805604100000004,144.95362,0,8.275,16.7181134
ORDB01801,2018-06-24,13:44:47,Lunch,TP,"[('Chicken', 7), ('Steak', 8), ('Salad', 1), ('Fries', 1)]",613.2,-37.8253292,144.98277380000002,0,8.96,14.2517672
ORDZ09050,2018-01-18,08:30:25,Breakfast,NS,"[('Coffee', 8), ('Cereal', 10), ('Pancake', 7)]",439.75,-37.8058411,144.9317736,1,10.229,6.8942685
ORDB00644,2018-04-07,11:12:40,Breakfast,TP,"[('Pancake', 1), ('Cereal', 9), ('Coffee', 9)]",280.75,-37.8119347,145.0134889,0,12.220999999999998,15.678678
ORDB09482,2018-02-07,09:10:59,Breakfast,TP,"[('Eggs', 1), ('Coffee', 8), ('Cereal', 8)]",250.0,-37.8050968,144.9287544,0,11.305,13.966506099999998
ORDJ02146,2018-09-23,16:47:19,Dinner,TP,"[('Fish&Chips', 2), ('Pasta', 9), ('Salmon', 8), ('Shrimp', 7)]",1023.5,-37.8042237,144.9968882,0,11.296,16.7049908
ORDJ01676,2018-02-28,09:51:32,Breakfast,TP,"[('Coffee', 1), ('Pancake', 10), ('Eggs', 5)]",360.0,-37.8250001,144.99805969999997,0,10.106,12.5043635
ORDZ03229,2018-03-01,09:51:32,Breakfast,NS,"[('Coffee', 6), ('Eggs', 2)]",89.0,-37.815194,144.9750308,0,7.909,12.8444011
ORDA06808,2018-09-25,16:47:19,Dinner,BK,"[('Shrimp', 10), ('Salmon', 1), ('Fish&Chips', 4)]",721.0,-37.8171344,144.9888082,0,5.776,12.6614819
ORDY08444,2018-04-24,11:43:05,Breakfast,TP,"[('Eggs', 8), ('Coffee', 4), ('Cereal', 7)]",353.0,-37.8192399,144.9529087,0,8.562000000000001,11.705465400000001
ORDZ07625,2018-02-22,09:41:24,Breakfast,NS,"[('Coffee', 2), ('Cereal', 1)]",36.0,-37.8148527,144.93765349999998,0,9.847000000000001,14.9425954
ORDZ10204,2018-09-03,16:06:45,Dinner,NS,"[('Pasta', 5), ('Shrimp', 6)]",461.5,-37.8149569,144.9354297,0,10.202,16.6570678
ORDX04709,2018-04-15,11:22:49,Breakfast,BK,"[('Coffee', 1), ('Cereal', 9), ('Eggs', 8), ('Pancake', 5)]",493.75,-37.8047336,144.94509409999998,0,9.046,16.3322316
ORDI03454,2018-10-18,17:38:01,Dinner,NS,"[('Salmon', 10), ('Fish&Chips', 2), ('Pasta', 2)]",535.0,-37.8044626,144.95095590000003,0,8.26,13.8794179
